Id,Author Name,Comments Text,Video Time,Message Time,Author Channel URL
ChwKGkNLQ2ZuSmpReTVRREZhM1B3Z1FkZ2Q0dG5n,@marycnicolas5152,sus amparos son mejor elaborados Num de L 41 💜💜💜,-,21/5/2026 18:21,https://www.youtube.com/channel/UCeGF6B1SEbAqmiwalVw-mMA
ChwKGkNOUE8xWmpReTVRREZWSEtGZ2tkTDM0NWV3,@rosaliaguevaraaguilar526,👏👏👏👏👏👏✅✅✅#70,-,21/5/2026 18:21,https://www.youtube.com/channel/UCNHdbzVwqd0QXtzlLrlsPFg
ChwKGkNKdklvWm5ReTVRREZhSFJ3Z1FkYmxVT3B3,@ElviaPerezVilla,En la revisión Exhaustiva visita inlocu💜💜💜💜💜,-,21/5/2026 18:21,https://www.youtube.com/channel/UCIp3FS8L4hlVTRuOq3xKphw
ChwKGkNKYkl1Wm5ReTVRREZXLXl3Z0VkSGVrNVFB,@Nellycastro64,primero Dios que todos los amparos salgan bien y que salgan todos ✨✨🌹#36,-,21/5/2026 18:21,https://www.youtube.com/channel/UCXp4j1hQ4TGlJ1jfZ3XPOeA
ChwKGkNJQ0F5cG5ReTVRREZSR1o1UWNka0Q4THZB,@HildaClemente-is8bw,no perderemos lic nuestros amparos ✅#23,-,21/5/2026 18:21,https://www.youtube.com/channel/UCrHF--3FnYY7ny-ON_kXLcg
ChwKGkNQekkwNXJReTVRREZVWVlyUVlkR0ZnZW53,@maribeljeronimo5358,"SE VE,SE SIENTE HUMBERTUS ESTÁ PRESENTE",-,21/5/2026 18:21,https://www.youtube.com/channel/UCelFxGbZ_Cm6_hqYILz5JJQ
ChwKGkNKQ0VnSnpReTVRREZYNlY1UWNkNmE0ZDdR,@espinosakeymolenwendy6022,socialdistsocialdistsocialdistsocialdistsocialdist,-,21/5/2026 18:21,https://www.youtube.com/channel/UCgUyUMKw5CQc0EkHytmfEvQ
ChwKGkNPN0d0NXpReTVRREZkYWE1UWNkUld3aFhR,@sofigonzales2291,LES FALTA CERTIFICACIÓN A JUESES Y MINISTROS ✨✨✨✨,-,21/5/2026 18:21,https://www.youtube.com/channel/UCDuIAXa1KKYS9DhM6xEMN_w
ChwKGkNQX1Z6WnpReTVRREZZREN3Z1FkVGJFbGdB,@IngArturoPC,compañeros estamos en vísperas.de.la negociaciónes,-,21/5/2026 18:21,https://www.youtube.com/channel/UCu-ow0N2qNhpIkZVx2GYTNw
ChwKGkNKS1JvNTNReTVRREZUZWd3Z0VkbEhRYl93,@rosaleal2807,washhandswashhandswashhandswashhandswashhandswashhandswashhandswashhandswashhandswashhandswashhandswashhandswashhands,-,21/5/2026 18:21,https://www.youtube.com/channel/UCUA9M0JcGrsETv7hsnehd0w
ChwKGkNOX3cwSjNReTVRREZRVmhFZ0VkV3A0NlZ3,@IsraelRodriguezVR,VR solución al frente mexiquense en defensa de una vivienda digna solución solución solución,-,21/5/2026 18:21,https://www.youtube.com/channel/UCrhOqQpxMlZ0Z7yhdSKGgeQ
ChwKGkNPVDhwcF9ReTVRREZkTnZFZ0VkSDd3dUFB,@sandrosfit,Un gusto escucharlo ,-,21/5/2026 18:21,https://www.youtube.com/channel/UCYIWodrrEU1nnDXckM4PbbQ
ChwKGkNKVGRqcURReTVRREZkLXd3Z0VkYWdNZ2F3,@SocorroEstrada-v1y1b,face-orange-frowningface-orange-frowningface-orange-frowningface-orange-frowningface-orange-frowning,-,21/5/2026 18:21,https://www.youtube.com/channel/UCjWZnSpsn4pqhRumanAP72w
ChwKGkNJTDlyS0RReTVRREZhMnJ3Z0VkRVh3QmFn,@ErikaLopez-zf5gj,VR gracias Lic Humbertus por defender el derecho humano de tantas familias defraudadas Frente Mexiquense,-,21/5/2026 18:21,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNOekMyYURReTVRREZjQ3N3Z0VkVWlFQlN3,@MaLourdes-k2x,exactamente no pueden con usted,-,21/5/2026 18:21,https://www.youtube.com/channel/UC7U9DhtFKG3KTNO8PAau8aw
ChwKGkNMRGk5S0hReTVRREZhT0s1UWNkd0dRWFhB,@RocioHernandez-fp9mi,no dan libertades porque sigue la corrupción #64✅,-,21/5/2026 18:21,https://www.youtube.com/channel/UCcSDsdLMxSwWg_Yx18Kdy-w
ChwKGkNMeW9uYUxReTVRREZWVGV3Z1FkRmI0YVd3,@nancyyepes,exacto 👏👏👏👏👏,-,21/5/2026 18:21,https://www.youtube.com/channel/UCpN9UhS_fMfpZ3XPFPGwXkg
ChwKGkNPR2g3YUxReTVRREZZUV9yUVlkQ2hvUDVR,@patriciavazquez7412,🌹💞✨#15 👏👏👏👏👏,-,21/5/2026 18:21,https://www.youtube.com/channel/UCDnz4HyuESgzE5OEgdHHTsw
ChwKGkNMdVBwcVBReTVRREZYSnhFZ0VkeTdjUTV3,@DePerezCancino,"VR Próximamente depuración para el Frente Mexiquense Vivienda Digna. Cumpliendo Acuerdos, están o no están ?! El que cumpla hay novedades.",-,21/5/2026 18:21,https://www.youtube.com/channel/UC_4CLRJ2jXU7lREiaF6VjNw
ChwKGkNNNnB2cVRReTVRREZVQkRYZ01kYWdzOG9B,@xochilmeza6452,Muchas gracias por su tiempo y apoyo licenciado José Humbertus Pérez Espinoza.✓✓✓#55,-,21/5/2026 18:22,https://www.youtube.com/channel/UCYDc6i3ivpoB5DZPEqj7UHw
ChwKGkNPQ2V0S1hReTVRREZhMnJ3Z0VkRVh3QmFn,@soledadlira5411,REAL no más presos que no cometieron delito alguno,-,21/5/2026 18:22,https://www.youtube.com/channel/UC8G8STiuw4VoL9_6gLtWqdA
ChwKGkNPeU8zcVhReTVRREZjQ3J3Z0VkNzhrd21B,@IsraelRodriguezVR,VR solución al frente mexiquense en defensa de una vivienda digna solución solución solución,-,21/5/2026 18:22,https://www.youtube.com/channel/UCrhOqQpxMlZ0Z7yhdSKGgeQ
ChwKGkNLV1loNmJReTVRREZiSzV3Z0VkUmZJQ01n,@ErikaLopez-zf5gj,VR por qué no quieren,-,21/5/2026 18:22,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNKdWR5S2ZReTVRREZZZVo1UWNkOG80RXdR,@elenaflorezgonzalez1243,Todo un gran trabajo para los falsos culpables son los mejores amparos que labora el LIC. JOSÉ HUMBERTUS PEREZ ESPINOZA JUSTICIAS. #36 💜💜💜,-,21/5/2026 18:22,https://www.youtube.com/channel/UCVftav-RUfl3FltKRCwmDRg
ChwKGkNLYUc3cWZReTVRREZYMmE1UWNkWk00bXV3,@mariaeugeniaislas7231,gracias Lic Dios lo bendiga le de fuerza y salud sobre todo. #3,-,21/5/2026 18:22,https://www.youtube.com/channel/UCZ2qvVucSbl5IXpaBsGGLtA
ChwKGkNJYWg5cWZReTVRREZjZk5GZ2tkSXNJdjdB,@IngArturoPC,"ya no más 10 de mayo, estamos hartos",-,21/5/2026 18:22,https://www.youtube.com/channel/UCu-ow0N2qNhpIkZVx2GYTNw
ChwKGkNPNjI1NmpReTVRREZhYktGZ2tkd0xVZGpn,@azucenafernandez7113,"#75💜💜💜💜 Entre políticos se tapan sus porquerías ,unos barren la caca de los.otros pero todos roban con ganas",-,21/5/2026 18:22,https://www.youtube.com/channel/UCr8Sm8Ae_yUCiLRdZbIsH_A
ChwKGkNONnlocW5ReTVRREZabUM1UWNkVWhVS0l3,@rosaliaguevaraaguilar526,si muy cierto cárcel para todos los corruptos 😡✅✅✅#70,-,21/5/2026 18:22,https://www.youtube.com/channel/UCNHdbzVwqd0QXtzlLrlsPFg
ChwKGkNNcmNqS25ReTVRREZTbVo1UWNkWlNNaGZ3,@JoseVega-t9d,ya no más fraude no más carpetas,-,21/5/2026 18:22,https://www.youtube.com/channel/UCk7BzCkwkSFdT4wg5GP70ww
ChwKGkNOT0cyNm5ReTVRREZXQ3F3Z0VkVU5NVWtn,@ElizabethTrujano,💚✅#21 así exactamente que sea esa sentencia para los políticos corruptos,-,21/5/2026 18:22,https://www.youtube.com/channel/UCkDay6-SmE8p9m8ah3vJW-Q
ChwKGkNKN3RoYXJReTVRREZTMmd3Z0VkdTJFQ3F3,@ErikaLopez-zf5gj,VR estamos pendientes Lic Humbertus,-,21/5/2026 18:22,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNKbVh6YXJReTVRREZmck1GZ2tkUk1Vd2t3,@AdelaCastro-qz5oh,muchas gracias licenciado estamos de pie con usted muchas felicidades por su apoyo total # 62 🙏💞🖐,-,21/5/2026 18:22,https://www.youtube.com/channel/UC2JDN5wRhCCrjFUlNwVCyVQ
ChwKGkNLRHE0cXJReTVRREZSeTZ3Z0VkMVhrMnFn,@MaLourdes-k2x,VR viva el frente viva el lic,-,21/5/2026 18:22,https://www.youtube.com/channel/UC7U9DhtFKG3KTNO8PAau8aw
ChwKGkNPNmlvNnZReTVRREZVTEN3Z1FkVzdvRk93,@ElviaPerezVilla,Si para los políticos cadena perpetua,-,21/5/2026 18:22,https://www.youtube.com/channel/UCIp3FS8L4hlVTRuOq3xKphw
ChwKGkNKZXV6S3ZReTVRREZSX21GZ2tkMmNFNVdB,@740916hdfrzn,y algunos todavía defienden a los de MORENA,-,21/5/2026 18:22,https://www.youtube.com/channel/UCYNKEqpkOIFLUyTaw4aJ4IQ
ChwKGkNKdUVpdmpDeTVRREZXOFlyUVlkbGI4UElB,@HildaClemente-is8bw,los años pasan lic pero estamos más fuertes que nunca,-,21/5/2026 17:22,https://www.youtube.com/channel/UCrHF--3FnYY7ny-ON_kXLcg
ChwKGkNPNzZuUG5DeTVRREZTT0o1UWNkZnVrb0lB,@danielnolasco-du5zz,VR que bueno licenciado no hay que andarse con rodeos a los corruptos se les tiene que hablar así las cosas como son,-,21/5/2026 17:22,https://www.youtube.com/channel/UCdK3Gi-YNIXxuDZGZZNJUTA
ChwKGkNMVDN1X25DeTVRREZWM0F3Z1FkSWNrY29B,@josefinajaime2881,La misma que estamos viviendo es esta Lucha,-,21/5/2026 17:22,https://www.youtube.com/channel/UCGjK9kLLxapZ3eAsHvKS7-w
ChwKGkNMeUh2X25DeTVRREZUQ0Q1UWNkcGdRZ2FR,@AntoniaMoralesVaga,por qué se peñalosa es un pinche ratero de primera pinche rata hambriento 🌹🌹,-,21/5/2026 17:22,https://www.youtube.com/channel/UCYDfxXzs36W6pI_NmCXbAaA
ChwKGkNMZWZfX25DeTVRREZYa0pMd2dkNDZNMWZn,@ErikaLopez-zf5gj,VR algunos medios han apoyado al Lic Humbertus,-,21/5/2026 17:22,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNLZi1rdnJDeTVRREZXLXl3Z0VkSGVrNVFB,@IgnacioQuintanar-m3s,VR cárcel para Eruviel Ávila por corrupto ,-,21/5/2026 17:22,https://www.youtube.com/channel/UC5WIKsAcj8iT0WNR4u6HGBg
ChwKGkNKMjBwUHJDeTVRREZZSHp3Z1Fkel9FcF93,@valentinamontoya7728,💜😄💜💜🙋#31,-,21/5/2026 17:22,https://www.youtube.com/channel/UCe5FvaMBhly5LBnlEWqsJWA
ChwKGkNOekptdnZDeTVRREZjQ3J3Z0VkNzhrd21B,@lauraivettegonzalezrizo7513,Real Frente Mexiquense presente,-,21/5/2026 17:22,https://www.youtube.com/channel/UCsOerQYjBAb5vcClbSGcUQQ
ChwKGkNMX001dnZDeTVRREZhZXR3Z0VkQ1VBYTdB,@maribeljeronimo5358,TODOS TENEMOS DERECHO A UNA VIVIENDA DIGNA Y DECOROSA,-,21/5/2026 17:22,https://www.youtube.com/channel/UCelFxGbZ_Cm6_hqYILz5JJQ
ChwKGkNKbjh1X3pDeTVRREZmQ253Z0VkOTNrNTRR,@IngArturoPC,"los Juicios Especiales Hipotecarios no existían en el estado de México, por lo que jamás tuvieron que denunciarnos en el Distrito",-,21/5/2026 17:22,https://www.youtube.com/channel/UCu-ow0N2qNhpIkZVx2GYTNw
ChwKGkNQYTc3XzNDeTVRREZVQkRYZ01kYWdzOG9B,@olgasanchez5585,morena es claro defraudó un estado #72,-,21/5/2026 17:22,https://www.youtube.com/channel/UCt1uqWTvD7-11uq-vwrNt9Q
ChwKGkNKZjF6UDdDeTVRREZWS0E1UWNkS3hrZVBB,@IsraelRodriguezVR,VR justicia justicia justicia justicia justicia justicia justicia justicia,-,21/5/2026 17:22,https://www.youtube.com/channel/UCrhOqQpxMlZ0Z7yhdSKGgeQ
ChwKGkNOblE2ZjdDeTVRREZhSFJ3Z1FkYmxVT3B3,@victorviveros2022,Mere🐭🐭🐭🐭,-,21/5/2026 17:22,https://www.youtube.com/channel/UCx69sL5rDEGwXvROSxpfxrw
ChwKGkNKTEN1Zl9DeTVRREZabUV3Z0VkdzNNckRB,@AngelaAyala-jj7mm,estamos con ustedes Lic usted si puede ayudar a todos los falsos culpables 💞🌹💥#33,-,21/5/2026 17:22,https://www.youtube.com/channel/UCW2SssEzMrh0Olc23J0YGZg
ChwKGkNMTGxzNExEeTVRREZXX0dGZ2tkRG53V2Nn,@ErikaLopez-zf5gj,VR crisis hipotecaria,-,21/5/2026 17:22,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNQemRnNFBEeTVRREZWM0F3Z1FkSWNrY29B,@victorviveros2022,More🐭🐭🐭🐭,-,21/5/2026 17:22,https://www.youtube.com/channel/UCx69sL5rDEGwXvROSxpfxrw
ChwKGkNNZXRub1BEeTVRREZlUExGZ2tkQTZRb09n,@marisolesteban2971,se ve se siente Humbertus está presente se ve se siente Humbertus está presente 💜💜💜💜💜💜#74,-,21/5/2026 17:22,https://www.youtube.com/channel/UCmk1ryazR9BDNIccRoUgAsQ
ChwKGkNNdTM3SVBEeTVRREZVbUU1UWNkU2IwVjNB,@AntoniaMoralesVaga,puras pinches mierdas de presidentes que estaban,-,21/5/2026 17:22,https://www.youtube.com/channel/UCYDfxXzs36W6pI_NmCXbAaA
ChwKGkNJUDB4SVREeTVRREZUdlVsQWtkQ01rQzRB,@gabrielamejia6408,hand-pink-waving,-,21/5/2026 17:22,https://www.youtube.com/channel/UCpSpbfXzJsPqUwKaGngxRSA
ChwKGkNQek4yNFREeTVRREZmb2hMd2dkLTdvRkhn,@violetaalcantara2910,"✅ 62 🗣 JUSTICIA Y LIBERTAD PARA TODOS LOS FALSOS CULPABLES, ""PRISIONEROS HOY LIBRES POR SIEMPRE""",-,21/5/2026 17:22,https://www.youtube.com/channel/UCjEeUiheOTsOBfzQGWfIrHg
ChwKGkNQU1Zsb1hEeTVRREZhYktGZ2tkZ0trOC1R,@AngiRomero-ox1oe,Siempre entre ellos se ayudan para que no se sepan los fraudes que hacen 💞✨🌹,-,21/5/2026 17:22,https://www.youtube.com/channel/UCRvP-IKb1IgAglvn8mjKptg
ChwKGkNKbnN2SVhEeTVRREZYa0pMd2dkNDZNMWZn,@P68334,VR Ya basta que sigan protegiendo a los defraudadores inmobiliarios 😡,-,21/5/2026 17:22,https://www.youtube.com/channel/UCoPmjyVwRewyFtRzrCjKgEQ
ChwKGkNPYTV3NFhEeTVRREZUUnFYZ01keGpRZV93,@JuanaHernandez-pm1wo,"JOSÉ HUMBERTUS PÉREZ ESPINOZA LUCHADOR SOCIAL INCANSABLE E INTACHABLE 💜💜 QUE EXHIBE TODA LA CORRUPCIÓN DEL CARTEL INMOBILIARIO, COMPUESTO PORPOLÍTICOSMAFIOSOS INVOLUCRADOS EN ELCARTEL INMOBILIARI💜",-,21/5/2026 17:22,https://www.youtube.com/channel/UCoa3iFJ3UWU-qmDpAxsdTaA
ChwKGkNKckZfWVhEeTVRREZmWE5GZ2tkZzBNbHdB,@espinosakeymolenwendy6022,Vr. Exactamente delincuentes. A los verdaderos ladrones siguen tranquilos. Y hay quienes inocentes están presos,-,21/5/2026 17:22,https://www.youtube.com/channel/UCgUyUMKw5CQc0EkHytmfEvQ
ChwKGkNKYUxrb2JEeTVRREZUckdGZ2tkaVc4ek5n,@JorgeMoreno-ny8qz,La lucha del Frente Mexiquense ha sonado en el extranjero,-,21/5/2026 17:22,https://www.youtube.com/channel/UC9fjzXRR5jNnVdB1MOdjhiA
ChwKGkNMWHFvNGJEeTVRREZRZXF3Z0VkUTBNekt3,@Nellycastro64,a masedo no se porque lo pusieron ahí no sabe nada de ley ✨💞🌹#36,-,21/5/2026 17:22,https://www.youtube.com/channel/UCXp4j1hQ4TGlJ1jfZ3XPOeA
ChwKGkNMLUt0NGJEeTVRREZkT0Q1UWNkNF9FNFpB,@jazminaracelihenandez3547,frente mexiquense presente,-,21/5/2026 17:22,https://www.youtube.com/channel/UCX-ou46EP0mo8V-chqXqYvg
ChwKGkNLN0Z1b2JEeTVRREZhdlJ3Z1FkOHVNaUl3,@margaritagomez6539,Esque hace mucho corage con tanto corrupto inepto 💜💜💜💜 6,-,21/5/2026 17:22,https://www.youtube.com/channel/UCmj3AxD4y1_z-osqC6IwXUQ
ChwKGkNLU2w1NGJEeTVRREZjblB3Z1FkeFhVSmd3,@PatriciaRodriguez-dt3bq,"La pura VERDAD, está exponiendo ",-,21/5/2026 17:22,https://www.youtube.com/channel/UC_NTzb23pbuB5PELJ5daJCA
ChwKGkNMeTR5WWpEeTVRREZhMnJ3Z0VkRVh3QmFn,@IngArturoPC,Humberto Vidente y Contundentehand-pink-waving,-,21/5/2026 17:22,https://www.youtube.com/channel/UCu-ow0N2qNhpIkZVx2GYTNw
ChwKGkNJVERtb25EeTVRREZUZWd3Z0VkbEhRYl93,@GeorginaJacales,a qui presente en el programa Lic humbertus,-,21/5/2026 17:22,https://www.youtube.com/channel/UC9pdx4w-AYvBcBMF-c-662g
ChwKGkNMakh6WW5EeTVRREZjN0N3Z1FkNUtNM3d3,@OtiliaFlores-g5p,todos están cortados con las mismas tijeras 💞✨🌹 #77,-,21/5/2026 17:22,https://www.youtube.com/channel/UCu3R8HkMhB_oRKqBbQuRdrw
ChwKGkNQZUg5b25EeTVRREZlU0c1UWNkZXJvOTNR,@margaritafranco3925,buenas tardes 💜💜💜💜,-,21/5/2026 17:22,https://www.youtube.com/channel/UC7gO3eHWrQT5Fl49BREe4Fg
ChwKGkNPT2Q5b25EeTVRREZYd1RyUVlkck9rVElR,@agustinaaguilar4528,Ya no más carpetas fábricadas. Queremos justicia para los falsos culpables. #70✅✅✅✅,-,21/5/2026 17:22,https://www.youtube.com/channel/UCaa70C6rh6Xj6nUIasimdHQ
ChwKGkNLcURuSXZEeTVRREZUQ0Q1UWNkcGdRZ2FR,@ErikaLopez-zf5gj,VR no más fraude inmobiliario hipotecario,-,21/5/2026 17:22,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNJcW55b3ZEeTVRREZkT0Q1UWNkNF9FNFpB,@IsraelRodriguezVR,VR justicia justicia justicia justicia justicia justicia justicia justicia justicia,-,21/5/2026 17:23,https://www.youtube.com/channel/UCrhOqQpxMlZ0Z7yhdSKGgeQ
ChwKGkNMcXc0b3ZEeTVRREZUM0h3Z1FkRlBZbFBn,@aliciamoysenguzman4836,siempre han sido corruptos y haci solamente pasan de mugre en mugre y siguen igual viven de los falsos culpables #6✅,-,21/5/2026 17:23,https://www.youtube.com/channel/UCbt7GBh9wIXUuPV230aanfw
ChwKGkNMTEw1SXZEeTVRREZXQ3F3Z0VkVU5NVWtn,@SalvadorCortes-f7m,viva frente mexiquense y presunción de inocencia,-,21/5/2026 17:23,https://www.youtube.com/channel/UCYEM8ygcrumKUkyhGZ_c3wg
ChwKGkNPYV9tSXpEeTVRREZXRkdYZ01kVEk0N2x3,@PatriciaMorales-j2g,viva presunción de inosencia y frente mexiquense #25✅,-,21/5/2026 17:23,https://www.youtube.com/channel/UCcCb67xMy6Nk6_De5YHYw0g
ChwKGkNOaktzNDNEeTVRREZhMnJ3Z0VkRVh3QmFn,@patriciavazquez7412,💞🌹✨#15 Tiene una gran trayectoria licenciado 👏👏,-,21/5/2026 17:23,https://www.youtube.com/channel/UCDnz4HyuESgzE5OEgdHHTsw
ChwKGkNOcUw2STNEeTVRREZabUV3Z0VkdzNNckRB,@maribeljeronimo5358,NO.MAS DESALOJOS ILEGALES EN EL EDO DE MÉXICO,-,21/5/2026 17:23,https://www.youtube.com/channel/UCelFxGbZ_Cm6_hqYILz5JJQ
ChwKGkNQUHhnNF9EeTVRREZSV3V3Z0VkX0FndTVB,@silyh8441,"✅ 53 No más falsos culpables, no más carpetas fabricadas, por una verdadera justicia: que se investigue a los prestadores de justicia y se les abra una carpeta hasta sus últimas consecuencias",-,21/5/2026 17:23,https://www.youtube.com/channel/UC7KhYFBCSVmOKOiACZuDZsg
ChwKGkNOcjgycEREeTVRREZjRklFZ0VkT0Fva1BR,@victorviveros2022,Tendría que durar una hora o más ,-,21/5/2026 17:23,https://www.youtube.com/channel/UCx69sL5rDEGwXvROSxpfxrw
ChwKGkNKTDRtWlBEeTVRREZUR1g1UWNkM0FFMmRR,@IsraelRodriguezVR,VR solución al frente mexiquense en defensa de una vivienda digna solución al FMDVD solución solución solución,-,21/5/2026 17:23,https://www.youtube.com/channel/UCrhOqQpxMlZ0Z7yhdSKGgeQ
ChwKGkNOZlV6SlBEeTVRREZlNTVYZ01kTkhzUFhR,@berthasalinassosa8058,Viva Lic. Humbertus Viva Presunción de Inocencia y Derechos humanos. Viva Frente Mexiquense .,-,21/5/2026 17:23,https://www.youtube.com/channel/UCYMh1jwo77uEx0pafqAmO4g
ChwKGkNLRHk2cFBEeTVRREZUT0I1UWNkMWJzeTFB,@ErikaLopez-zf5gj,VR exijamos respuesta para nuestra situación hipotecaria,-,21/5/2026 17:23,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNQV05zYXpReTVRREZZREN3Z1FkVGJFbGdB,@EsperanzaMedina-m5i,exactamente Lic Humbetus ✅ 19,-,21/5/2026 18:22,https://www.youtube.com/channel/UCLDDDnLqF3_-UMRmKKhgJTQ
ChwKGkNJNktnNjNReTVRREZTbVo1UWNkWlNNaGZ3,@MARTINAISABELGARCIALOPEZ,gracias Licenciado por su lucha incansable y su honestidad y por saldar la voz a favor de nuestros falsos culpables #80,-,21/5/2026 18:22,https://www.youtube.com/channel/UCSkLFGhmqHLMw-lDog5lStg
ChwKGkNPYl8zcTNReTVRREZSV3V3Z0VkX0FndTVB,@danielabenitez8885,"💕 Que ellos paguen y vean lo que realmente cuesta. solo quieren robar y extender las manos, que paguen #21 💕",-,21/5/2026 18:22,https://www.youtube.com/channel/UCO1mdpeTAvZQYrS6IcBE7zw
ChwKGkNKR3RsNjdReTVRREZVWVlyUVlkR0ZnZW53,@franciscolose,más ambrados que los del.pri,-,21/5/2026 18:22,https://www.youtube.com/channel/UC3G54wB0ivca0svJO54VR9Q
ChwKGkNJQ1IyYTdReTVRREZUU3d3Z0VkMFZjb1JR,@rosaleal2807,👍👍👍👍👍👍👍👍👍👍👍👍,-,21/5/2026 18:22,https://www.youtube.com/channel/UCUA9M0JcGrsETv7hsnehd0w
ChwKGkNQYjBoYV9ReTVRREZXOFlyUVlkbGI4UElB,@marycnicolas5152,sentencias más altas para todos los corruptos Num de L 41 💜💜💜,-,21/5/2026 18:22,https://www.youtube.com/channel/UCeGF6B1SEbAqmiwalVw-mMA
ChwKGkNJMk42YV9ReTVRREZXLXl3Z0VkSGVrNVFB,@ErikaLopez-zf5gj,VR gracias REDESCA por el apoyo,-,21/5/2026 18:22,https://www.youtube.com/channel/UCb0Hzqq1Q1djQIoIMVG4AlQ
ChwKGkNKeVI3Nl9ReTVRREZjZk5GZ2tkSXNJdjdB,@JorgeRodriguez-ey1le,VR no somos la burla de estos rateros Lic.Humbertus hagamos valer sus razones legales,-,21/5/2026 18:22,https://www.youtube.com/channel/UC_3D30FYMwoGHLVgozl9ePw
ChwKGkNNMkUtS19ReTVRREZScXV3Z0VkLTlBdzBR,@AngelinaMoyatu,Gracias licenciado José humbertus por nuestros ppl cevasep torre uno grupo 2 num 86 🌹🌹🌹,-,21/5/2026 18:22,https://www.youtube.com/channel/UC9XtEjMmIo9bj7vT5pJxUHg
ChwKGkNPSHdnYkRReTVRREZiUE5GZ2tkZjBBY0hB,@tavera840,"así es Lic,💜💜💜💜💜",-,21/5/2026 18:22,https://www.youtube.com/channel/UCZlYa0RIDq3_B14PbCCFyyg
ChwKGkNNUEgtN0hReTVRREZUU3d3Z0VkMFZjb1JR,@AnaRetana-zc6zf,"Qm. Se nos negó ser los primeros en las negociaciones y eso que si se ofrécele 30 % y que hicieron vendieron las carteras mucho más baratas 💚🤍♥son unos traidores, corruptos, delincuentes 💚🤍♥",-,21/5/2026 18:22,https://www.youtube.com/channel/UCcBf5OPoBam8SicOzfcqLHg
ChwKGkNOV1pockxReTVRREZjQ3J3Z0VkNzhrd21B,@marisolesteban2971,muchas gracias Lic José Humbertus por su excelente programa excelente información seguimos con su gran defensa de PIDH hasta lograr las libertades de los PPL inosentes 💜💜💜💜💜💜💜#74,-,21/5/2026 18:22,https://www.youtube.com/channel/UCmk1ryazR9BDNIccRoUgAsQ
ChwKGkNMV1FfTExReTVRREZhQnJYZ01kanVreEFB,@IngArturoPC,sino quiere nimodo,-,21/5/2026 18:22,https://www.youtube.com/channel/UCu-ow0N2qNhpIkZVx2GYTNw
ChwKGkNQVG1oN1BReTVRREZTTEN3Z1Fkd2hra1F3,@lorenaavila8420,si ya arto,-,21/5/2026 18:22,https://www.youtube.com/channel/UCU7RkdbB1p0pJWLBw1JnnQw
ChwKGkNKN1JtclBReTVRREZZdDZFZ0VkLXNFRm9B,@maribeljeronimo5358,"FRENTE MEXIQUENSE UNIDO, HASTA LA VICTORIA 🏆🏆",-,21/5/2026 18:22,https://www.youtube.com/channel/UCelFxGbZ_Cm6_hqYILz5JJQ
ChwKGkNQXzcxYlBReTVRREZhMF9yUVlkWGZNV0lR,@franciscolose,morena puro discurso,-,21/5/2026 18:22,https://www.youtube.com/channel/UC3G54wB0ivca0svJO54VR9Q
ChwKGkNKcVQ2clBReTVRREZhdVd3Z0VkQ0NVcUVR,@soledadlira5411,REAL justicia para presunción de inocencia,-,21/5/2026 18:22,https://www.youtube.com/channel/UC8G8STiuw4VoL9_6gLtWqdA
ChwKGkNMU01yTFhReTVRREZjZUh3Z0VkWHdFUVJB,@irmamorales46,chiconautla presente ✅✅✅✅✅,-,21/5/2026 18:22,https://www.youtube.com/channel/UClzufKVukkLePVDmNq3bpIw
ChwKGkNJNkF5N1hReTVRREZjQ3N3Z0VkVWlFQlN3,@DePerezCancino,VR Todos Somos Humbertus y ni un paso atrás Queremos Justicia! FMDVD y PIDH,-,21/5/2026 18:22,https://www.youtube.com/channel/UC_4CLRJ2jXU7lREiaF6VjNw
ChwKGkNJbnIzYlhReTVRREZUNDhyUVlkRE93WVln,@letyramirez4994,"✨💞🌹 Muchas felicidades Lic Humbertus, como siempre es un gran trabajo el que hace por defender los derechos de todos los inocentes ✨💞🌹#49",-,21/5/2026 18:22,https://www.youtube.com/channel/UCo0xKmcHaRQZkxMmQWsw8Bg
ChwKGkNLTEE3YlhReTVRREZZZVo1UWNkOG80RXdR,@PatriciaRodriguez-dt3bq,"Toda la razón, Lic Humbertus ",-,21/5/2026 18:22,https://www.youtube.com/channel/UC_NTzb23pbuB5PELJ5daJCA
ChwKGkNQeVRvTGJReTVRREZlYkN3Z1FkOWhza1FB,@griseldaserpajudat7955,"Real, el pueblo pone y el pueblo quita.",-,21/5/2026 18:22,https://www.youtube.com/channel/UCXpdM0yPGiJ0FoLiacZo-IQ
